,sigma,q,set,ntest,regressor,BH_res_fdp,BH_res_power,BH_res_nsel,BH_rel_fdp,BH_rel_power,BH_rel_nsel,BH_2clip_fdp,BH_2clip_power,BH_2clip_nsel,Bonf_fdp,Bonf_power,Bonf_nsel
0,0.1,0.1,1,10,rf,0.0,0.0,0.0,0.07336507937,0.7276190476000001,3.89,0.10344841273,0.8311666666499999,4.71,0.04569047619047619,0.6549880952380953,3.34
1,0.1,0.1,1,100,rf,0.0,0.0,0.0,0.04299643843,0.70548167519,36.88,0.08880549891999999,0.80361668088,44.24,0.005370629785445272,0.3972341464446525,19.92
2,0.1,0.1,1,500,rf,0.0,0.0,0.0,0.05104587704,0.7180734838399999,189.66,0.09748741223,0.81695423324,227.58,0.01653490560043355,0.08299782086775091,20.88
3,0.1,0.1,1,1000,rf,0.0,0.0,0.0,0.048759549150000005,0.68967406251,362.59,0.09714464680000001,0.78465497152,434.81,0.012002101762971324,0.03426837563175035,17.3
4,0.1,0.1,2,10,rf,0.0,0.02,0.19,0.00644444444,0.91359126985,7.97,0.09788888886000001,1.0,9.58,0.011873015873015874,0.9213055555555556,8.23
5,0.1,0.1,2,100,rf,0.0,0.0,0.0,0.013882864889999999,0.93523158659,82.16,0.09577861279000001,0.99988095238,95.8,0.001058403361344534,0.6082785575075419,52.21
6,0.1,0.1,2,500,rf,0.0,0.0,0.0,0.01390319421,0.932500018,409.04,0.09786606826,0.99983864492,479.29,0.001033710810569576,0.12246749902981134,52.89
7,0.1,0.1,2,1000,rf,0.0,0.0,0.0,0.01338676619,0.93984543728,823.01,0.10069198817,0.9999653158399999,960.68,0.001020887482867737,0.05476429761736143,47.43
8,0.1,0.1,5,10,rf,0.0,0.0,0.0,0.045833333329999996,0.056797619050000005,0.4,0.07033333332,0.12935714286,0.88,0.10833333333333334,0.05801190476190476,0.45
9,0.1,0.1,5,100,rf,0.0,0.0,0.0,0.03019696971,0.010848683990000002,0.73,0.10622927076,0.04052475931,2.65,0.045,0.009562979199361632,0.51
10,0.1,0.1,5,500,rf,0.0,0.0,0.0,0.08295238096,0.00571260345,1.72,0.07029804057,0.01806867695,5.53,0.09949999999999999,0.002452626311683757,0.76
11,0.1,0.1,5,1000,rf,0.0,0.0,0.0,0.03819354664,0.00238465236,1.44,0.09796663035,0.01509972347,9.14,0.06833333333333333,0.000899531822264112,0.54
12,0.1,0.1,6,10,rf,0.0,0.0,0.0,0.07116666665,0.32683333331,1.35,0.09666666665,0.3942760942828283,1.63,0.06666666666666667,0.2516666666666667,0.9
13,0.1,0.1,6,100,rf,0.0,0.0,0.0,0.06198246054,0.16561288226999998,5.81,0.09764885783,0.26683392529,9.77,0.025580086580086578,0.06649594818727671,2.17
14,0.1,0.1,6,500,rf,0.0,0.0,0.0,0.07162696595,0.16434932298,28.97,0.09424886905999999,0.23847868514,43.04,0.048150793650793645,0.012894750979336672,2.17
15,0.1,0.1,6,1000,rf,0.0,0.0,0.0,0.05792679033,0.13287413301,45.83,0.09438807539,0.2240226609,79.59,0.0355,0.006404120626650895,2.1
16,0.1,0.2,1,10,rf,0.0,0.0,0.0,0.10882539682,0.80405952383,4.64,0.20316666666,0.91536904762,5.81,0.04317857142857143,0.7711785714285715,4.08
17,0.1,0.2,1,100,rf,0.0,0.0,0.0,0.09014253646,0.84351320098,46.95,0.19683329150999998,0.9187303851599999,57.91,0.016787464712925537,0.5218807623294701,26.28
18,0.1,0.2,1,500,rf,0.0,0.0,0.0,0.10984681714000001,0.82971259182,231.48,0.20319901459,0.91949156707,289.23,0.006024028577614829,0.16458617918686447,41.66
19,0.1,0.2,1,1000,rf,0.0,0.0,0.0,0.09396000255,0.8427794203400001,468.08,0.19970946504,0.93259369716,583.97,0.011126390657365452,0.08926944876825224,45.18
20,0.1,0.2,2,10,rf,0.0603174603,0.95646031746,8.93,0.02420238095,0.97846428571,8.67,0.136,1.0,10.0,0.025480158730158728,0.9525198412698412,8.48
21,0.1,0.2,2,100,rf,0.06677440688,0.99564668387,92.16,0.02743038083,0.9692584574800001,86.04,0.1369,1.0,100.0,0.0034443052356586163,0.7002686218927281,61.04
22,0.1,0.2,2,500,rf,0.06282551365,0.99659933163,460.78,0.02661576815,0.97446785448,433.7,0.13362,1.0,500.0,0.001973318400506586,0.23659502661745688,102.24
23,0.1,0.2,2,1000,rf,0.06689971836,0.99704182735,923.51,0.02724752166,0.9743209090499999,865.5,0.13596,1.0,1000.0,0.001887527972192584,0.11245205521085987,97.19
24,0.1,0.2,5,10,rf,0.0,0.0,0.0,0.10399999999000001,0.13013095238,0.86,0.22576190476000002,0.30185714287,2.22,0.14,0.11921825396825396,0.74
25,0.1,0.2,5,100,rf,0.0,0.0,0.0,0.06111616162,0.0338372127,2.02,0.19123689497000002,0.19133397163000002,12.57,0.06933333333333333,0.01980246075767167,1.19
26,0.1,0.2,5,500,rf,0.0,0.0,0.0,0.09152576284,0.0207263404,6.47,0.20340228967,0.13807932135,45.94,0.1195,0.003392104800659741,1.09
27,0.1,0.2,5,1000,rf,0.0,0.0,0.0,0.09575988243,0.01674230089,10.47,0.19014896117,0.14364272084,94.02,0.06388888888888888,0.0014151651881155818,0.85
28,0.1,0.2,6,10,rf,0.0,0.0,0.0,0.17524999999000002,0.40490476190999997,1.91,0.28096428573,0.51392857143,2.79,0.07333333333333333,0.39838095238095234,1.43
29,0.1,0.2,6,100,rf,0.0,0.0,0.0,0.15430708966999998,0.36237649273,13.68,0.20749245616,0.5107347638699999,20.72,0.05307539682539682,0.10035444588265012,3.34
30,0.1,0.2,6,500,rf,0.0,0.0,0.0,0.13886514957999999,0.3463658901,65.48,0.19592330286999998,0.49111604577999995,99.11,0.029435897435897432,0.02328782514599008,3.85
31,0.1,0.2,6,1000,rf,0.0,0.0,0.0,0.13682611954,0.34462176149,129.02,0.20051488277,0.5160397374,207.59,0.04767564788153023,0.01270798040092221,4.31
32,0.1,0.5,1,10,rf,0.284,0.56,5.6,0.24388888889000002,0.9489166666600001,6.48,0.49877777778000004,1.0,9.97,0.12779761904761902,0.8342592592592593,4.71
33,0.1,0.5,1,100,rf,0.2731,0.54,54.0,0.24799918888,0.93151373318,61.86,0.49790146946,0.99949388209,99.12,0.034529653235370335,0.6039711859228261,30.4
34,0.1,0.5,1,500,rf,0.2645,0.53,265.0,0.25045539874,0.88859163535,297.83,0.49357641618000003,0.99785714113,492.15,0.00916898677901682,0.4891541387561525,123.7
35,0.1,0.5,1,1000,rf,0.27460999999999997,0.55,550.0,0.24911127623999998,0.94700068525,632.57,0.49235321797,0.9995044288699999,986.52,0.009715349077115597,0.21778040742848115,109.29
36,0.1,0.5,2,10,rf,0.132,1.0,10.0,0.06317460317,0.99777777778,9.24,0.132,1.0,10.0,0.06329761904761905,0.9913333333333333,9.05
37,0.1,0.5,2,100,rf,0.13570000000000002,1.0,100.0,0.06752936317,0.9981170496,92.53,0.13570000000000002,1.0,100.0,0.006617067116275966,0.8637754373001673,74.91
38,0.1,0.5,2,500,rf,0.135,1.0,500.0,0.06953329006,0.9982016352499999,464.02,0.135,1.0,500.0,0.0017730465383518578,0.5979416926129627,258.16
39,0.1,0.5,2,1000,rf,0.13488,1.0,1000.0,0.06801822166,0.99824996231,926.67,0.13488,1.0,1000.0,0.001535256154231567,0.30646955845345064,264.84
40,0.1,0.5,5,10,rf,0.00816666667,0.026309523810000002,0.19,0.28654761904000003,0.43364285711999995,3.34,0.50841666667,0.9975,9.95,0.22083333333333333,0.2890595238095238,1.91
41,0.1,0.5,5,100,rf,0.0,0.0,0.0,0.24759755818999998,0.33076626236,22.89,0.49597637842,0.98845893043,97.97,0.16699999999999998,0.040371889534804695,2.54
42,0.1,0.5,5,500,rf,0.0,0.0,0.0,0.23921804769000002,0.27606968104,94.69,0.49017250742999996,0.99021570385,488.85,0.12707142857142859,0.00759995935350322,2.31
43,0.1,0.5,5,1000,rf,0.0,0.0,0.0,0.24273799491999998,0.2853292145,193.09,0.49154710298,0.98886565337,973.41,0.12140079365079365,0.005206227454843261,3.04
44,0.1,0.5,6,10,rf,0.0,0.0,0.0,0.34896031747,0.7627946127979798,4.17,0.52759920638,0.9277210884387755,6.45,0.1953333333333333,0.5508898508898509,2.4
45,0.1,0.5,6,100,rf,0.0,0.0,0.0,0.35237204583,0.77919506621,39.68,0.49502621275,0.9531806492699999,61.34,0.05888106338106338,0.16788337247594584,5.78
46,0.1,0.5,6,500,rf,0.0,0.0,0.0,0.34329908847,0.78853613677,196.14,0.49884887201,0.95779922168,310.82,0.027166995516137386,0.0650937173477109,10.69
47,0.1,0.5,6,1000,rf,0.0,0.0,0.0,0.3420344515,0.7855712931300001,382.81,0.49831326396000003,0.95373296661,607.52,0.04659820561661657,0.032755955473835134,11.02
48,0.2,0.1,1,10,rf,0.0,0.0,0.0,0.0715873016,0.7403849206399999,3.83,0.09617857144,0.81119444445,4.41,0.051500000000000004,0.65125,3.15
49,0.2,0.1,1,100,rf,0.0,0.0,0.0,0.06027033607,0.72883898209,37.81,0.09047879075,0.82032203108,44.66,0.015558375210187792,0.363593622099006,18.43
50,0.2,0.1,1,500,rf,0.0,0.0,0.0,0.047481593169999996,0.67297542745,177.71,0.09597416337,0.7473903721499999,208.36,0.015346296138194026,0.08174752699901626,20.6
51,0.2,0.1,1,1000,rf,0.0,0.0,0.0,0.04495035394,0.70716121349,369.76,0.09229922800000001,0.77826991894,428.52,0.00818329637841833,0.04433334660986077,22.33
52,0.2,0.1,2,10,rf,0.0,0.01,0.1,0.01169444444,0.89081746035,7.96,0.09227777776,1.0,9.71,0.014178571428571428,0.8730714285714285,7.61
53,0.2,0.1,2,100,rf,0.0,0.0,0.0,0.01058336649,0.88109028673,76.81,0.10140612601000001,0.99942035288,95.81,0.00293215072764708,0.4953972111705358,43.13
54,0.2,0.1,2,500,rf,9.661836e-05,0.00960187354,4.14,0.01363533546,0.88287927446,385.22,0.10095281046,0.9997442923,478.45,0.003323447386727386,0.09794460234963376,42.39
55,0.2,0.1,2,1000,rf,0.0,0.0,0.0,0.013786603369999999,0.8991642332,785.47,0.10159100614,0.99950129867,958.4,0.0027003517071015194,0.053397719010723106,46.0
56,0.2,0.1,5,10,rf,0.0,0.0,0.0,0.05366666666,0.09265079365000001,0.55,0.09214285713,0.1986626984,1.25,0.065,0.08142857142857142,0.51
57,0.2,0.1,5,100,rf,0.0,0.0,0.0,0.03,0.01036259378,0.61,0.10815292438,0.0369898933,2.53,0.08,0.007816179072627985,0.49
58,0.2,0.1,5,500,rf,0.0,0.0,0.0,0.03718225792,0.00608898241,1.78,0.12348002596,0.025498404080000002,7.78,0.06483333333333334,0.002402974488418676,0.71
59,0.2,0.1,5,1000,rf,0.0,0.0,0.0,0.03334029619,0.00300810574,1.73,0.08955207552,0.022900639849999998,13.63,0.02333333333333333,0.000742437251725606,0.42
60,0.2,0.1,6,10,rf,0.0,0.0,0.0,0.04983333333,0.21330952377999998,0.93,0.0987857143,0.2957738095,1.36,0.04333333333333333,0.23386243386243386,0.76
61,0.2,0.1,6,100,rf,0.0,0.0,0.0,0.05617632612,0.15022455596,5.42,0.0931272464,0.23232751599,8.73,0.03976190476190476,0.04641699314672529,1.57
62,0.2,0.1,6,500,rf,0.0,0.0,0.0,0.05824379590999999,0.11431598246,20.5,0.08606124446999999,0.19376594341,35.71,0.042666666666666665,0.009216769493346641,1.64
63,0.2,0.1,6,1000,rf,0.0,0.0,0.0,0.05514598513,0.10776691483,38.01,0.08966505656000001,0.19508136511,70.91,0.02619047619047619,0.004931595656333722,1.67
64,0.2,0.2,1,10,rf,0.0,0.0,0.0,0.10605555559,0.8153809523700001,4.77,0.22078174605,0.9214047619,6.14,0.05123015873015874,0.7609246031746032,3.92
65,0.2,0.2,1,100,rf,0.0,0.0,0.0,0.10426892893,0.79149501796,43.57,0.19510769783,0.89562982676,54.74,0.024205843040045888,0.5140527395002644,26.57
66,0.2,0.2,1,500,rf,0.0,0.0,0.0,0.10107679127000001,0.8061163206,222.76,0.19953642983000003,0.91283095441,284.78,0.006963281470604106,0.1748625038110865,43.55
67,0.2,0.2,1,1000,rf,0.0,0.0,0.0,0.1060013365,0.80912996659,450.44,0.20178241668000002,0.9042881033000001,566.96,0.00898707726465961,0.08080537186481122,40.67
68,0.2,0.2,2,10,rf,0.05953968251,0.98757142857,9.18,0.02537301586,0.9675634920599999,8.66,0.128,1.0,10.0,0.018611111111111113,0.9602817460317461,8.41
69,0.2,0.2,2,100,rf,0.07835731998,0.99571000177,92.94,0.0305784075,0.96420859213,85.53,0.1402,1.0,100.0,0.002952919540678479,0.6150719382960942,53.04
70,0.2,0.2,2,500,rf,0.07007005387000001,0.99565464591,460.88,0.02779686837,0.96144524218,425.63,0.1394,1.0,500.0,0.001783168066183961,0.21356557687922229,92.39
71,0.2,0.2,2,1000,rf,0.06931167709000001,0.9956048001300001,921.76,0.0267313696,0.96257863906,852.0,0.13862,1.0,1000.0,0.0022949226564812357,0.09317001959070353,80.38
72,0.2,0.2,5,10,rf,0.0,0.0,0.0,0.05851190475,0.16841269840999998,1.05,0.20271825396,0.36933730158000005,2.8,0.11833333333333335,0.16430555555555554,1.07
73,0.2,0.2,5,100,rf,0.0,0.0,0.0,0.06730068541999999,0.04211547317,2.51,0.17888262198,0.1998673402,13.17,0.11566666666666667,0.015419560850652526,0.94
74,0.2,0.2,5,500,rf,0.0,0.0,0.0,0.09595398269000001,0.02641149584,7.97,0.19334692791,0.17366000928999997,56.73,0.10625,0.00425264210280449,1.29
75,0.2,0.2,5,1000,rf,0.0,0.0,0.0,0.08750029555,0.01760761391,10.54,0.18782556163,0.13734877337,89.74,0.06142857142857142,0.002025516072348555,1.16
76,0.2,0.2,6,10,rf,0.0,0.0,0.0,0.12433333332,0.45018037518181814,1.83,0.18226190475999998,0.5831770081818182,2.55,0.11166666666666666,0.25214285714285717,1.16
77,0.2,0.2,6,100,rf,0.0,0.0,0.0,0.10815882648000001,0.29077769563,11.53,0.1869589642,0.46563441162,19.52,0.0416978021978022,0.09043133672642605,3.12
78,0.2,0.2,6,500,rf,0.0,0.0,0.0,0.14220738368,0.28020315526,53.07,0.19562574484999998,0.43786673632,88.61,0.03107178932178932,0.017481868690518057,2.97
79,0.2,0.2,6,1000,rf,0.0,0.0,0.0,0.13838273524,0.29288779669,111.38,0.20431515163,0.4375029234,178.67,0.019893217893217893,0.010641235971969167,3.63
80,0.2,0.5,1,10,rf,0.255,0.53,5.3,0.27080158733000004,0.8977301587200001,6.44,0.48233333330999995,0.998,9.82,0.08292857142857142,0.8644285714285715,4.75
81,0.2,0.5,1,100,rf,0.29469999999999996,0.58,58.0,0.25396874232,0.89403421142,60.44,0.49388419761999997,0.99893435635,98.66,0.030101826675876808,0.5759744969351617,29.77
82,0.2,0.5,1,500,rf,0.20448,0.41,205.0,0.24869290225000001,0.92063269444,306.33,0.49260125067,0.9988849862799999,491.03,0.027016851919180726,0.4107290957874879,102.14
83,0.2,0.5,1,1000,rf,0.23426,0.47,470.0,0.25466783583,0.9272683485800001,626.08,0.49070060017000006,0.99939271453,987.37,0.013207907758836132,0.2312721023437655,116.06
84,0.2,0.5,2,10,rf,0.121,1.0,10.0,0.05703968252,0.99398809524,9.27,0.121,1.0,10.0,0.03958333333333333,0.9881269841269841,8.95
85,0.2,0.5,2,100,rf,0.1353,1.0,100.0,0.07069783147,0.99724373731,92.8,0.1353,1.0,100.0,0.008883794825129722,0.7791212073793158,67.58
86,0.2,0.5,2,500,rf,0.13932,1.0,500.0,0.07138552311,0.99589458139,461.55,0.13932,1.0,500.0,0.002153355429620613,0.4809752599956969,208.88
87,0.2,0.5,2,1000,rf,0.13857,1.0,1000.0,0.06735280978,0.99507200745,919.16,0.13857,1.0,1000.0,0.00243034980502268,0.25880280027750485,224.21
88,0.2,0.5,5,10,rf,0.01883333333,0.02392857143,0.27,0.25298809521,0.45695238093999996,3.59,0.49280555556000005,0.97444444444,9.64,0.19733333333333333,0.3365952380952381,2.16
89,0.2,0.5,5,100,rf,0.0,0.0,0.0,0.25075588665000004,0.32002177194,22.19,0.49551732596000003,0.993296497,98.21,0.14589285714285713,0.03827232541370671,2.42
90,0.2,0.5,5,500,rf,0.0,0.0,0.0,0.23944669617,0.28884676408,97.98,0.49536499016,0.98988151318,488.13,0.11445670995670994,0.009885169714903101,2.86
91,0.2,0.5,5,1000,rf,0.0,0.0,0.0,0.27298542907,0.2975293095,204.03,0.49468660069000003,0.99286865426,983.13,0.14188419913419914,0.004788900231017635,2.89
92,0.2,0.5,6,10,rf,0.0,0.0,0.0,0.30323412702999997,0.7501683501717171,4.47,0.47698809529,0.9272727272626262,6.88,0.19075,0.5195286195286195,2.34
93,0.2,0.5,6,100,rf,0.0,0.0,0.0,0.32723098907000003,0.7502386965,37.55,0.49220673109,0.94800566577,62.22,0.09902958152958152,0.13929999350289773,5.0
94,0.2,0.5,6,500,rf,0.0,0.0,0.0,0.33570441623,0.72098514839,175.53,0.50335194417,0.94511117364,306.29,0.05229848060436295,0.04855531302364696,8.26
95,0.2,0.5,6,1000,rf,0.0,0.0,0.0,0.33336490096,0.7397004154600001,361.64,0.49812588275999997,0.94091078817,609.14,0.03961159994975784,0.02516132372947152,8.48
96,0.3,0.1,1,10,rf,0.0,0.0,0.0,0.04830952383,0.72952380951,3.99,0.10598809526,0.80157142857,4.67,0.02653968253968254,0.6639603174603174,3.51
97,0.3,0.1,1,100,rf,0.0,0.0,0.0,0.04341798445,0.67851003594,35.16,0.09320543984,0.78738818428,43.08,0.008919491525423729,0.41643881537695193,21.37
98,0.3,0.1,1,500,rf,0.0,0.0,0.0,0.04886867919,0.7126802299899999,186.19,0.10562993912,0.79239651577,218.52,0.011569003158004491,0.0859686087538656,21.56
99,0.3,0.1,1,1000,rf,0.0,0.0,0.0,0.04442166278,0.70566260304,371.2,0.10593184431,0.80366701392,445.57,0.006797967517908774,0.04468126272731235,22.5
100,0.3,0.1,2,10,rf,0.0,0.0,0.0,0.0093968254,0.80226190478,6.93,0.10578968251000001,0.99763888889,9.5,0.016785714285714282,0.8221111111111111,7.26
101,0.3,0.1,2,100,rf,0.0,0.0,0.0,0.013505435880000001,0.82040437509,71.16,0.10277110105000001,0.9984548710500001,95.09,0.003485495890923114,0.4097670865247693,35.16
102,0.3,0.1,2,500,rf,0.0,0.0,0.0,0.014775738249999998,0.8182432445000001,356.12,0.1000482804,0.9984409295400001,475.75,0.004136973254299043,0.08169445347040613,35.03
103,0.3,0.1,2,1000,rf,0.0,0.0,0.0,0.01394707814,0.79061824715,688.15,0.1001491385,0.9988353661399999,952.6,0.001236336221630337,0.04059452483647323,34.9
104,0.3,0.1,5,10,rf,0.0,0.0,0.0,0.02583333333,0.06397619049,0.45,0.06066666666,0.13802380953,0.97,0.08,0.06396428571428571,0.43
105,0.3,0.1,5,100,rf,0.0,0.0,0.0,0.0398525641,0.01366950345,0.81,0.09843824228999999,0.050078040479999995,3.0,0.062,0.010191679342828443,0.59
106,0.3,0.1,5,500,rf,0.0,0.0,0.0,0.04090090465,0.00375485452,1.12,0.11111986633000001,0.01134242019,3.59,0.06142857142857142,0.002047620544279675,0.63
107,0.3,0.1,5,1000,rf,0.0,0.0,0.0,0.01683403914,0.0033954288799999998,1.95,0.10034522998,0.01934353151,11.94,0.07,0.001042598030400247,0.63
108,0.3,0.1,6,10,rf,0.0,0.0,0.0,0.10166666665000001,0.18386904761,0.83,0.15592857142,0.2297859547676768,1.12,0.04333333333333333,0.19192857142857142,0.67
109,0.3,0.1,6,100,rf,0.0,0.0,0.0,0.05984176789,0.10451601944,3.85,0.09385570543,0.16911564873999999,6.42,0.04,0.036092829587925125,1.26
110,0.3,0.1,6,500,rf,0.0,0.0,0.0,0.05756029218,0.06996282362,13.02,0.09361803244000001,0.12552788617000002,24.02,0.055785714285714286,0.009047690268860178,1.66
111,0.3,0.1,6,1000,rf,0.0,0.0,0.0,0.04621270164,0.06103167067,22.1,0.08451476970999999,0.12302509618,46.26,0.028095238095238093,0.004188189450390547,1.43
112,0.3,0.2,1,10,rf,0.0,0.0,0.0,0.06798809526,0.8199841269700001,4.66,0.18937698418,0.91588095237,5.98,0.07385714285714286,0.7245753968253968,3.93
113,0.3,0.2,1,100,rf,0.0,0.0,0.0,0.09655730914999999,0.80022256278,44.54,0.20854969043000002,0.8938539889499999,56.64,0.015726599248861488,0.5516443019260876,27.81
114,0.3,0.2,1,500,rf,0.0,0.0,0.0,0.0970166835,0.8091433195000001,222.66,0.19784104337,0.91026752278,282.06,0.002412629037629036,0.1789994030681762,44.91
115,0.3,0.2,1,1000,rf,0.0,0.0,0.0,0.09406407360999999,0.83093968919,459.18,0.20285802946,0.92843809147,580.81,0.005618536003363153,0.10390568124779324,52.3
116,0.3,0.2,2,10,rf,0.08452380951,0.9377698412700001,8.86,0.0354563492,0.92152380953,8.15,0.15200000000000002,1.0,10.0,0.03271031746031745,0.9374404761904762,8.09
117,0.3,0.2,2,100,rf,0.07077207117,0.9813150588099999,90.63,0.02695248989,0.9266651151099999,81.62,0.1433,1.0,100.0,0.0045047293196723,0.5582184683091478,47.97
118,0.3,0.2,2,500,rf,0.06807633574,0.9615190611100001,444.93,0.02795010141,0.9330609996299999,412.84,0.14,1.0,500.0,0.001803850033946191,0.17118612374780454,73.59
