,sigma,q,set,ntest,regressor,r_squared,BH_res_fdp,BH_res_power,BH_res_nsel,BH_rel_fdp,BH_rel_power,BH_rel_nsel,BH_2clip_fdp,BH_2clip_power,BH_2clip_nsel,Bonf_fdp,Bonf_power,Bonf_nsel
238,0.5,0.5,6,500,gbr,0.23912052438258358,0.0,0.0,0.0,0.3257518001226986,0.5205274632128237,136.66,0.49535818110681956,0.8650034253478496,301.86,0.10252081088845794,0.01976183259612845,3.96
239,0.5,0.5,6,1000,gbr,0.2327691967302286,0.0,0.0,0.0,0.32113228497030094,0.5000500411739975,262.14,0.5046904295721582,0.8683967477117887,613.78,0.07407890776234428,0.012905627498329875,5.11
240,0.6,0.1,1,10,gbr,0.8137676497684619,0.0,0.0,0.0,0.05882142857142856,0.9660714285714286,5.17,0.10226190476190475,0.9758333333333333,5.52,0.015428571428571427,0.9427619047619048,4.76
241,0.6,0.1,1,100,gbr,0.8453278392215272,0.0,0.0,0.0,0.05018734584067576,0.9677869921133205,50.84,0.09200821691095636,0.978974093606701,53.82,0.002426103084530562,0.6207319511845705,30.97
242,0.6,0.1,1,500,gbr,0.8381183038616544,0.0,0.0,0.0,0.050668244481604806,0.9652504259091779,254.3,0.10012837909834373,0.9804525994194202,272.57,0.003034830866807608,0.1256255976902716,31.49
243,0.6,0.1,1,1000,gbr,0.8513452255964669,0.0,0.0,0.0,0.04710308103394894,0.9667249994410667,506.1,0.09785372593702503,0.9804717100377367,542.07,0.0027087005256504707,0.06440323690024748,32.19
244,0.6,0.1,2,10,gbr,0.3123384177625239,0.0,0.0,0.0,0.01603571428571428,0.5005833333333333,4.45,0.08292857142857142,0.9753730158730158,9.11,0.019952380952380947,0.5548055555555556,4.87
245,0.6,0.1,2,100,gbr,0.39666541143700007,0.0,0.0,0.0,0.015658597228471773,0.39932000841844356,34.17,0.10619631247711196,0.980568518791792,92.0,0.014450350374263416,0.09957519532351235,8.42
246,0.6,0.1,2,500,gbr,0.40015959674186335,0.0,0.0,0.0,0.013505552934573273,0.37854574065001423,161.18,0.09907654118082226,0.9759957557349371,453.41,0.014792045908425217,0.01997635040339831,8.45
247,0.6,0.1,2,1000,gbr,0.40291965685679254,0.0,0.0,0.0,0.014382323417337339,0.36253947651726515,309.27,0.09977398956927923,0.9781993116729264,910.16,0.006812454349226487,0.010811314477859768,9.14
248,0.6,0.1,5,10,gbr,-0.15442912598918393,0.0,0.0,0.0,0.04833333333333333,0.055408730158730164,0.35,0.0965,0.1093174603174603,0.76,0.08,0.07117063492063491,0.45
249,0.6,0.1,5,100,gbr,-0.00883494417067223,0.0,0.0,0.0,0.05333333333333333,0.003267957502822121,0.23,0.11332683982683983,0.0189946871595663,1.31,0.08833333333333333,0.005463876776717212,0.38
250,0.6,0.1,5,500,gbr,0.0048344259797779435,0.0,0.0,0.0,0.028857142857142856,0.0014996076660464082,0.49,0.08668079812907399,0.007928457209968631,2.55,0.105,0.00118608044582673,0.43
251,0.6,0.1,5,1000,gbr,0.00661274243312336,0.0,0.0,0.0,0.05555330634278002,0.002065549265623203,1.26,0.12101539980487348,0.006692891717947246,4.39,0.05333333333333333,0.000584933304947111,0.38
252,0.6,0.1,6,10,gbr,0.08475814200715166,0.0,0.0,0.0,0.08333333333333331,0.0897738095238095,0.46,0.11833333333333335,0.1460238095238095,0.77,0.10666666666666666,0.09877380952380951,0.51
253,0.6,0.1,6,100,gbr,0.16411477320776557,0.0,0.0,0.0,0.07092857142857142,0.02423210137951153,1.11,0.1338095238095238,0.05666932491836175,2.64,0.07166666666666667,0.015319987927825282,0.65
254,0.6,0.1,6,500,gbr,0.17913670701082854,0.0,0.0,0.0,0.04179654495830966,0.016217102414470122,3.47,0.07869794455675395,0.030077099070774046,6.52,0.07083333333333333,0.002741508427973636,0.6
255,0.6,0.1,6,1000,gbr,0.17506857410942506,0.0,0.0,0.0,0.053031263605021944,0.0066596601357826616,2.98,0.08325873940490429,0.02104146318319224,9.4,0.04166666666666667,0.00124229315240488,0.51
256,0.6,0.2,1,10,gbr,0.8409327596384724,0.0,0.0,0.0,0.10465079365079363,0.9794285714285713,5.35,0.21346825396825395,0.9862142857142857,6.25,0.04688095238095238,0.971,4.96
257,0.6,0.2,1,100,gbr,0.8445550066392349,0.0,0.0,0.0,0.10627678815863019,0.9736509670793302,54.64,0.20878095428268018,0.9859562340432271,62.69,0.004843083926713471,0.8067577046650747,40.9
258,0.6,0.2,1,500,gbr,0.8041689283673175,0.0,0.0,0.0,0.09833739420655642,0.9514648854922432,264.4,0.19454526031048325,0.9763357246842332,303.64,0.0059441707889372145,0.2193724515104489,55.05
259,0.6,0.2,1,1000,gbr,0.8262062806040055,0.0,0.0,0.0,0.09865811834411772,0.9809735878209918,545.8,0.2005250742404913,0.9913301280577161,622.07,0.004494052467917076,0.11422283820148095,57.43
260,0.6,0.2,2,10,gbr,0.3436381275636802,0.052000000000000005,0.6837222222222222,6.44,0.026702380952380946,0.7000595238095237,6.03,0.16699999999999998,1.0,10.0,0.02447619047619047,0.693234126984127,5.89
261,0.6,0.2,2,100,gbr,0.3952079461201226,0.04250540337545464,0.5207007070254371,47.56,0.03474091847957458,0.7163866060439129,62.04,0.16580000000000003,1.0,100.0,0.004776724503883022,0.19935918951060305,16.81
262,0.6,0.2,2,500,gbr,0.4084618345239682,0.04204536733429414,0.5215244040124601,236.59,0.03142568189753868,0.7141887472735555,309.08,0.16258,1.0,500.0,0.007997532380203403,0.04724914744144905,20.05
263,0.6,0.2,2,1000,gbr,0.40196528636830087,0.04263437612599765,0.5023921655071159,457.6,0.03199658174266082,0.6971315843247636,603.35,0.16306,1.0,1000.0,0.01719031010971508,0.02235003256742956,18.9
264,0.6,0.2,5,10,gbr,-0.09368895388056714,0.0,0.0,0.0,0.09616666666666668,0.12614285714285714,0.79,0.2516111111111111,0.26122619047619045,2.01,0.1425,0.11664285714285713,0.72
265,0.6,0.2,5,100,gbr,-0.0054845710728164306,0.0,0.0,0.0,0.12667857142857142,0.02098493579543788,1.41,0.21809263580209454,0.08659986196160117,6.15,0.16166666666666668,0.01507160818881172,1.0
266,0.6,0.2,5,500,gbr,0.0009167864620135982,0.0,0.0,0.0,0.06769247419247419,0.00462475259568503,1.54,0.1688821169589869,0.036900470891231815,12.42,0.08199999999999999,0.002191977647229763,0.68
267,0.6,0.2,5,1000,gbr,0.007533359861029436,0.0,0.0,0.0,0.09121200506810263,0.004793998007147129,2.97,0.19038057247548978,0.05177742640146679,34.58,0.1025,0.001245344899590572,0.78
268,0.6,0.2,6,10,gbr,0.0723610944416252,0.0,0.0,0.0,0.13466666666666666,0.21019047619047618,1.07,0.2204047619047619,0.330452380952381,1.89,0.14166666666666666,0.17159523809523808,0.82
269,0.6,0.2,6,100,gbr,0.1838423666659798,0.0,0.0,0.0,0.1232230685980686,0.07405035141092953,3.27,0.17817314209100452,0.17822594482087412,8.59,0.11283333333333333,0.02977467919382646,1.25
270,0.6,0.2,6,500,gbr,0.16736239947431383,0.0,0.0,0.0,0.13848748718176948,0.04444705498712313,10.31,0.2203181162481251,0.13344505552314698,32.48,0.09875,0.005500613227699247,1.26
271,0.6,0.2,6,1000,gbr,0.17171659959272043,0.0,0.0,0.0,0.10784665506793369,0.04115967027624839,18.02,0.18728103800624404,0.11880615519697439,55.55,0.07865277777777777,0.003750469362081334,1.57
272,0.6,0.5,1,10,gbr,0.7856467118692894,0.09,0.19,1.9,0.21948809523809523,0.9952380952380951,6.81,0.4728611111111111,1.0,9.94,0.06678571428571428,0.9823412698412699,5.53
273,0.6,0.5,1,100,gbr,0.8375625647555878,0.0506,0.1,10.0,0.24936413309227945,0.9930887501665382,66.03,0.4952182404428614,1.0,98.83,0.012563073559969457,0.9022425868420139,45.54
274,0.6,0.5,1,500,gbr,0.8472188547606981,0.050250180360721444,0.1,49.99,0.25363995914396353,0.9907777074801986,331.7,0.49431572671389573,0.9999624060150376,494.22,0.003169396695979604,0.610813703548645,152.7
275,0.6,0.5,1,1000,gbr,0.8234698698870762,0.08451818442313928,0.17,169.9,0.2514991349380569,0.9950183343662193,665.12,0.49343905360177637,0.9999398739639824,987.65,0.002866588737776926,0.3181382468607265,159.65
276,0.6,0.5,2,10,gbr,0.361821779173545,0.154,1.0,10.0,0.06685714285714285,0.9587460317460318,8.71,0.154,1.0,10.0,0.04004365079365079,0.8995753968253968,7.92
277,0.6,0.5,2,100,gbr,0.3814149980552068,0.16240000000000002,1.0,100.0,0.0804559490305963,0.9548677987055356,87.01,0.16240000000000002,1.0,100.0,0.02149630102668102,0.39156588884814697,33.45
278,0.6,0.5,2,500,gbr,0.40272620406439735,0.16306,1.0,500.0,0.08019061004419363,0.950203928095139,432.45,0.16306,1.0,500.0,0.011537910662041646,0.11922033919040878,50.41
279,0.6,0.5,2,1000,gbr,0.40312650212913553,0.16344,1.0,1000.0,0.08008966418330372,0.953255838073747,867.08,0.16344,1.0,1000.0,0.017944855410438307,0.0514511796316815,43.63
280,0.6,0.5,5,10,gbr,-0.1306381808222075,0.0,0.0,0.0,0.23022222222222222,0.34472619047619046,2.61,0.5164920634920634,0.9656666666666667,9.51,0.2783333333333333,0.1918452380952381,1.41
281,0.6,0.5,5,100,gbr,-0.005869904790529146,0.0,0.0,0.0,0.25401972747490986,0.1404324075226982,10.47,0.4912422824453772,0.9852551687340312,97.74,0.19385714285714287,0.02845632858361505,1.92
282,0.6,0.5,5,500,gbr,0.004985112650255552,0.0,0.0,0.0,0.26483511980104113,0.08628638549824451,30.91,0.4919135594445214,0.9790218133278316,482.87,0.17303968253968255,0.006584156066129414,2.19
283,0.6,0.5,5,1000,gbr,0.0017680645031481568,0.0,0.0,0.0,0.2506516247375066,0.0988007948866821,71.3,0.49143321533597367,0.9754652143745156,961.15,0.17216666666666666,0.0026451509012202527,1.82
284,0.6,0.5,6,10,gbr,0.05647607647067328,0.0,0.0,0.0,0.3802301587301587,0.5906190476190476,3.98,0.5274007936507936,0.8882380952380953,7.32,0.268,0.3711190476190476,1.83
285,0.6,0.5,6,100,gbr,0.18406811328848796,0.0,0.0,0.0,0.28687716296261767,0.418829139036026,23.07,0.4949055146445761,0.8190824480654847,60.69,0.19345238095238096,0.057082933305353994,2.63
286,0.6,0.5,6,500,gbr,0.17199711725066721,0.0,0.0,0.0,0.32242303837183556,0.37846922370735286,103.46,0.5016179399436246,0.825462009740264,301.66,0.135770202020202,0.01273072223334778,2.8
287,0.6,0.5,6,1000,gbr,0.17816785727377366,0.0,0.0,0.0,0.32292610787637954,0.3988235423528972,214.48,0.5013382955739636,0.8170940535239055,589.18,0.11316269841269841,0.00856338684666688,3.59
288,0.7,0.1,1,10,gbr,0.7452377039165196,0.0,0.0,0.0,0.06382539682539683,0.9495873015873016,5.14,0.13697222222222222,0.9701428571428572,5.71,0.03311904761904762,0.9212777777777778,4.76
289,0.7,0.1,1,100,gbr,0.8158518644615249,0.0,0.0,0.0,0.04937913439354734,0.9490056865275116,50.72,0.09670365596189046,0.9668416468086183,54.39,0.004712870437809139,0.5257833694645258,26.9
290,0.7,0.1,1,500,gbr,0.8374440843436203,0.0,0.0,0.0,0.04926310894577868,0.965278196906757,253.77,0.09943280107378494,0.9807656139522782,272.32,0.0014439891279828148,0.09107798014202415,22.71
291,0.7,0.1,1,1000,gbr,0.8178450105087387,0.0,0.0,0.0,0.04999117724832439,0.9301523906860205,491.95,0.09804183527450602,0.9457431374557477,526.84,0.00317557937598832,0.04771034631141495,24.02
292,0.7,0.1,2,10,gbr,0.2671452983120784,0.0,0.0,0.0,0.017496031746031745,0.38752380952380955,3.35,0.08372619047619047,0.9617857142857144,8.86,0.020011904761904762,0.4779087301587302,4.1
293,0.7,0.1,2,100,gbr,0.3060715138247734,0.0,0.0,0.0,0.019239372450754185,0.27752045334233033,23.65,0.09625480374616385,0.9512423634939197,87.96,0.027775178026182328,0.09433614531603152,8.0
294,0.7,0.1,2,500,gbr,0.34676407562223543,0.0,0.0,0.0,0.012913789626228946,0.2672040964802487,113.44,0.09880027175430868,0.9553722628768355,440.58,0.020744227994227992,0.013780144381425625,5.82
295,0.7,0.1,2,1000,gbr,0.33802337075849836,0.0,0.0,0.0,0.015549161238543083,0.3044995162747232,258.53,0.0982950415888675,0.952214076322492,877.73,0.01810614772224679,0.008583803061616487,7.22
296,0.7,0.1,5,10,gbr,-0.16599438740269254,0.0,0.0,0.0,0.013333333333333332,0.03435714285714286,0.18,0.0825,0.07248809523809524,0.53,0.06333333333333332,0.053916666666666654,0.34
297,0.7,0.1,5,100,gbr,-0.02517313580778483,0.0,0.0,0.0,0.069,0.004854425137811297,0.35,0.13477056277056276,0.019230753074945497,1.31,0.11,0.006291058704939372,0.45
298,0.7,0.1,5,500,gbr,-0.013732071460245004,0.0,0.0,0.0,0.041834368530020705,0.002017270149021012,0.67,0.09853564753564754,0.007934781648101706,2.76,0.07583333333333334,0.001034738649599934,0.37
299,0.7,0.1,5,1000,gbr,-0.014517255316661577,0.0,0.0,0.0,0.03961904761904762,0.000578942599384229,0.42,0.11162770562770563,0.0034784969765968648,2.46,0.1,0.00042033381518797095,0.33
300,0.7,0.1,6,10,gbr,-0.05847612931763276,0.0,0.0,0.0,0.07400000000000001,0.07842857142857143,0.38,0.13466666666666666,0.14211904761904762,0.78,0.1,0.0965952380952381,0.46
301,0.7,0.1,6,100,gbr,0.13089193274954952,0.0,0.0,0.0,0.06333333333333332,0.012083460452096068,0.62,0.11976984126984126,0.03881686850057439,1.86,0.06533333333333333,0.009796942856090925,0.45
302,0.7,0.1,6,500,gbr,0.12872515801513285,0.0,0.0,0.0,0.062042079652373766,0.00793207297935033,1.92,0.10379055825495452,0.016782954627700127,4.04,0.0825,0.002776022820202501,0.61
303,0.7,0.1,6,1000,gbr,0.130321970364697,0.0,0.0,0.0,0.07687301587301587,0.003903499748465543,1.83,0.08878749069743082,0.014879701538652146,6.96,0.06833333333333333,0.001039849664970446,0.5
304,0.7,0.2,1,10,gbr,0.8234608391868025,0.0,0.0,0.0,0.09857142857142856,0.9675,5.49,0.18577777777777776,0.9913333333333334,6.28,0.048134920634920635,0.9668333333333333,5.15
305,0.7,0.2,1,100,gbr,0.8348369449690775,0.0,0.0,0.0,0.09889363086591953,0.9791650449153968,54.05,0.19803655627056752,0.9878435499357194,61.48,0.0070711764094511485,0.7256305278060673,36.21
306,0.7,0.2,1,500,gbr,0.8520190290721064,0.0,0.0,0.0,0.09574810612329124,0.9834837461247503,271.63,0.19572422167664627,0.9927472056192248,308.43,0.002261420205361556,0.16895921348693094,42.3
307,0.7,0.2,1,1000,gbr,0.8292215321876474,0.0,0.0,0.0,0.10184249687057768,0.9654670634845358,538.51,0.20404889355576994,0.9814536967593191,617.02,0.002140137257027559,0.0984478544113213,49.34
308,0.7,0.2,2,10,gbr,0.27190395519660937,0.07072222222222221,0.6784206349206349,6.46,0.02982539682539682,0.6474166666666666,5.62,0.166,1.0,10.0,0.029134920634920635,0.6486309523809524,5.55
309,0.7,0.2,2,100,gbr,0.33451096664901797,0.025558123622228646,0.2614567678141577,24.18,0.03565989421508647,0.6250902267267795,54.12,0.1672,1.0,100.0,0.014941456204614094,0.16817843410512803,14.13
310,0.7,0.2,2,500,gbr,0.3359934241700762,0.01842693982374143,0.17268080160274146,80.52,0.03392437746931587,0.6097527802259571,262.1,0.17083145161290322,1.0,499.96,0.007128602895721186,0.0358176205776649,14.99
311,0.7,0.2,2,1000,gbr,0.34079208692266505,0.014662844608550466,0.15073326349274785,138.21,0.03142429091392419,0.5756380765049011,493.52,0.17118,1.0,1000.0,0.013437789670256405,0.01505885831047562,12.63
312,0.7,0.2,5,10,gbr,-0.20966280453617533,0.0,0.0,0.0,0.10333333333333332,0.046940476190476185,0.4,0.1821785714285714,0.1631904761904762,1.3,0.13833333333333334,0.058809523809523805,0.48
313,0.7,0.2,5,100,gbr,-0.024489503683393674,0.0,0.0,0.0,0.06264774114774115,0.017099241341618433,1.08,0.15731448894672578,0.06551132515740168,4.71,0.07916666666666666,0.014960915618807955,0.85
314,0.7,0.2,5,500,gbr,-0.010256006788726315,0.0,0.0,0.0,0.12344733044733043,0.00668719160518883,2.51,0.18276829136302727,0.036866706551574986,13.16,0.10583333333333333,0.002052953029785677,0.71
315,0.7,0.2,5,1000,gbr,-0.009217251023420305,0.0,0.0,0.0,0.10568893825472772,0.004370116596283826,3.02,0.20001765261371637,0.028891449962281483,20.78,0.12785714285714284,0.0013247406008357829,0.92
316,0.7,0.2,6,10,gbr,0.044705518716461744,0.0,0.0,0.0,0.1335,0.1691785714285714,0.93,0.17478571428571427,0.2903452380952381,1.61,0.18333333333333332,0.13717857142857143,0.71
317,0.7,0.2,6,100,gbr,0.12360473605303185,0.0,0.0,0.0,0.08158462779051014,0.05678766926810244,2.69,0.13651647509410667,0.13577628621606183,6.64,0.05422222222222223,0.0212027374751074,0.93
318,0.7,0.2,6,500,gbr,0.13098667292616176,0.0,0.0,0.0,0.10966850126249385,0.030055670929089368,7.05,0.19242127308135576,0.1055240624303656,26.67,0.08266666666666665,0.004111512733270444,0.94
319,0.7,0.2,6,1000,gbr,0.13172475074835874,0.0,0.0,0.0,0.11479375419067755,0.030500453374906145,14.7,0.20605160942921155,0.09265278371799493,46.87,0.11797222222222223,0.00275136239355131,1.3
320,0.7,0.5,1,10,gbr,0.8199629442415687,0.071,0.13,1.3,0.2512222222222222,0.9925,6.53,0.5132777777777777,1.0,9.87,0.09699603174603175,0.9748333333333333,5.2
321,0.7,0.5,1,100,gbr,0.8298939058206107,0.034,0.07,7.0,0.2407220093140505,0.9922401768782997,66.01,0.49036727556491605,1.0,98.89,0.008830045541500126,0.8910317025130334,45.31
322,0.7,0.5,1,500,gbr,0.8257758187152572,0.02947955911823647,0.06,29.98,0.24917938895078426,0.9923296792094167,330.84,0.49486108893479275,0.9998438827601688,495.11,0.004159773448580722,0.4641469267012399,116.31
323,0.7,0.5,1,1000,gbr,0.81014180914232,0.04006497504533637,0.08,79.93,0.252407549281675,0.9934860382403038,663.18,0.4943563777782975,0.9999586430829701,986.75,0.003934463104659975,0.22950029441917164,114.91
324,0.7,0.5,2,10,gbr,0.22778393064699526,0.161,1.0,10.0,0.08100396825396824,0.9189325396825397,8.44,0.161,1.0,10.0,0.06762301587301586,0.8469126984126985,7.63
325,0.7,0.5,2,100,gbr,0.30545214682212896,0.1759,1.0,100.0,0.09197259758175004,0.9210893489459275,83.64,0.1759,1.0,100.0,0.020757440224069876,0.3372263025488278,28.37
326,0.7,0.5,2,500,gbr,0.3406454433485714,0.1732,1.0,500.0,0.08629896353172864,0.9296306946530372,420.72,0.1732,1.0,500.0,0.01607359762119764,0.08665473495827505,36.29
327,0.7,0.5,2,1000,gbr,0.3447218657725733,0.16939,1.0,1000.0,0.08292516540249345,0.9222419454474013,835.57,0.16939,1.0,1000.0,0.022230930657188053,0.03819640142721926,32.24
328,0.7,0.5,5,10,gbr,-0.07116154164676904,0.0,0.0,0.0,0.2070515873015873,0.3365952380952381,2.57,0.49383333333333335,0.9764761904761905,9.65,0.26316666666666666,0.22960714285714284,1.65
329,0.7,0.5,5,100,gbr,-0.012662991542034239,0.0,0.0,0.0,0.2513473834413428,0.11662498009963454,8.78,0.5003917084741284,0.9806421562427988,96.72,0.21642857142857141,0.026035018731926877,1.73
330,0.7,0.5,5,500,gbr,-0.005187982295977722,0.0,0.0,0.0,0.24762737446959157,0.07219630414860301,26.36,0.4931036787121992,0.9765701789215335,481.6,0.2003333333333333,0.004135747236267319,1.53
331,0.7,0.5,5,1000,gbr,-0.008105090504965053,0.0,0.0,0.0,0.21730092142051563,0.0650229939896711,47.05,0.4924322467958987,0.9731051817138592,959.41,0.12026190476190475,0.0028541830569083796,1.85
332,0.7,0.5,6,10,gbr,-0.022758955815688885,0.0,0.0,0.0,0.3158293650793651,0.47871428571428576,3.43,0.5090436507936508,0.8437142857142856,7.14,0.24683333333333335,0.26971428571428574,1.59
333,0.7,0.5,6,100,gbr,0.11773522642844031,0.0,0.0,0.0,0.29676099396671685,0.3155988964203237,18.4,0.4997248467929991,0.7735317241814132,59.9,0.1765,0.04700607421055576,2.2
334,0.7,0.5,6,500,gbr,0.12550342349185742,0.0,0.0,0.0,0.325608373598278,0.2947396638241064,84.42,0.49854923207801916,0.7731850652477563,288.19,0.12994444444444445,0.012452137239390159,2.8
335,0.7,0.5,6,1000,gbr,0.13505730367327032,0.0,0.0,0.0,0.3133991407159275,0.2747453921591504,151.84,0.4962585107003398,0.7826158248416197,582.77,0.17959523809523809,0.006542895792526284,3.04
336,0.8,0.1,1,10,gbr,0.8238535324320018,0.0,0.0,0.0,0.04638095238095238,0.9643333333333334,5.12,0.08961507936507936,0.9757619047619047,5.42,0.019666666666666666,0.9385833333333333,4.75
337,0.8,0.1,1,100,gbr,0.8316731076493648,0.0,0.0,0.0,0.05141812284442929,0.9714083089002039,50.67,0.10043142388994192,0.980933295615699,54.03,0.008301292335115862,0.2948368182780363,14.67
338,0.8,0.1,1,500,gbr,0.8220496988069567,0.0,0.0,0.0,0.05051570298147027,0.9654806949074535,253.54,0.10261203560764803,0.9762126466078651,271.41,0.013132056302190937,0.06784777808755484,16.9
339,0.8,0.1,1,1000,gbr,0.7985780562648618,0.0,0.0,0.0,0.05197241556768843,0.9453113470383764,498.01,0.1018808869269665,0.9719333725237531,540.44,0.005302905919121836,0.027922894239529407,14.03
340,0.8,0.1,2,10,gbr,0.1996492001103973,0.0,0.0,0.0,0.010285714285714285,0.29382142857142857,2.58,0.08751984126984126,0.8831547619047619,8.26,0.011595238095238094,0.37602777777777774,3.26
341,0.8,0.1,2,100,gbr,0.2563634102453552,0.0,0.0,0.0,0.022541125718516207,0.23747312383178218,20.15,0.10134035861384565,0.9142764514338055,83.78,0.014689449038026487,0.08279341505894695,6.88
342,0.8,0.1,2,500,gbr,0.28567681719464494,0.0,0.0,0.0,0.017816927109442115,0.20772314475262468,87.11,0.09994878958341825,0.9133757014271988,415.16,0.009074041154923506,0.014432085303977273,6.01
343,0.8,0.1,2,1000,gbr,0.28254241680335446,0.0,0.0,0.0,0.0189542500076386,0.20641220623759537,173.92,0.10008746060160117,0.9130396584693051,832.45,0.016451367875280915,0.008407193267501587,7.04
344,0.8,0.1,5,10,gbr,-0.19895022694090184,0.0,0.0,0.0,0.025,0.03230952380952381,0.2,0.09,0.06425,0.5,0.075,0.04449999999999999,0.32
345,0.8,0.1,5,100,gbr,-0.03058862420779361,0.0,0.0,0.0,0.0125,0.003212790934093641,0.19,0.10966666666666666,0.013142908624838632,0.95,0.06,0.003943138060961269,0.26
346,0.8,0.1,5,500,gbr,-0.027718637121141736,0.0,0.0,0.0,0.044333333333333336,0.001010682070183472,0.43,0.15643934688499905,0.005566524871996729,2.1,0.07416666666666667,0.000925616026641961,0.33
347,0.8,0.1,5,1000,gbr,-0.02449008942863023,0.0,0.0,0.0,0.06672222222222222,0.0013619065708965691,1.05,0.1213806438218203,0.00327612365902831,2.5,0.09833333333333334,0.000635498147607188,0.47
348,0.8,0.1,6,10,gbr,-0.08924860669152876,0.0,0.0,0.0,0.0525,0.05902380952380952,0.34,0.11,0.10819047619047618,0.65,0.11,0.07309523809523809,0.43
349,0.8,0.1,6,100,gbr,0.073642142242129,0.0,0.0,0.0,0.02783333333333333,0.009694150984053695,0.44,0.0528030303030303,0.021150095493018984,0.99,0.015,0.006126441636285399,0.26
350,0.8,0.1,6,500,gbr,0.08543748516472485,0.0,0.0,0.0,0.05489435126277232,0.006158357432770174,1.51,0.10434795510646903,0.01062544226234812,2.86,0.04,0.001361501284286749,0.33
351,0.8,0.1,6,1000,gbr,0.09340416783374589,0.0,0.0,0.0,0.06632615995115994,0.002070832252394465,1.04,0.07597740641573011,0.00888208733756831,4.39,0.03,0.0010901674143401429,0.46
352,0.8,0.2,1,10,gbr,0.8030755647381119,0.0,0.0,0.0,0.09943253968253966,0.9840000000000001,5.56,0.20740079365079364,0.993,6.46,0.04926587301587301,0.97175,5.16
353,0.8,0.2,1,100,gbr,0.8145290470602232,0.0,0.0,0.0,0.10315825265777455,0.9799749459126,54.4,0.21071518387696322,0.9900213742591215,62.54,0.006011203067085417,0.5530074519234749,27.51
354,0.8,0.2,1,500,gbr,0.8020161244402613,0.0,0.0,0.0,0.09924300846607091,0.9700109151469989,269.61,0.19712373028453037,0.9835335970391118,306.75,0.006096183175345435,0.10180925530111275,25.74
355,0.8,0.2,1,1000,gbr,0.7968359926017033,0.0,0.0,0.0,0.097386154877021,0.9706801270478599,538.97,0.1980610006286917,0.986973848041455,617.16,0.002767996810034371,0.05902332280699803,29.7
356,0.8,0.2,2,10,gbr,0.2620859967688968,0.04052777777777778,0.4256388888888889,4.12,0.028265873015873008,0.6072182539682539,5.22,0.1741111111111111,1.0,9.99,0.02778571428571428,0.6123452380952381,5.2
357,0.8,0.2,2,100,gbr,0.2862727910373758,0.007757064864591281,0.06677655919759806,6.3,0.03492030117538789,0.49436961287979936,41.92,0.1846242424242424,0.9998684210526316,99.99,0.019677012315170207,0.12781934610993248,10.61
